platform,app,app_id,play_store_url,review_id,user_name,rating,text,language,date,thumbs_up,replied
Google Play,Alinma Capital (Invest),com.alinma.investment.mobile,https://play.google.com/store/apps/details?id=com.alinma.investment.mobile,e4e90fa6-59e9-4d17-b3c5-22e5bc561766,suhail,1,دائم يقول كلمة المرور خطأ وهي صحيحة ثم يوقف الحساب . سيء,ar,2022-05-26 18:56:46,1,False
Google Play,Alinma Capital (Invest),com.alinma.investment.mobile,https://play.google.com/store/apps/details?id=com.alinma.investment.mobile,67039d79-da4b-4a1d-9aec-8e9accebd1a5,حسب ماأرى,1,أحتاج مكبر للأرقام والحروف. غيروا للأفضل أو عودوا بنا إلى التطبيق السابق .,ar,2022-05-26 11:39:30,4,False
Google Play,Alinma Capital (Invest),com.alinma.investment.mobile,https://play.google.com/store/apps/details?id=com.alinma.investment.mobile,06980b01-0688-4a2f-a013-49ce6bcd6618,إي,5,أفضل بكثير من التطبيق السابق 👍,ar,2022-05-26 10:20:52,0,False
Google Play,Alinma Capital (Invest),com.alinma.investment.mobile,https://play.google.com/store/apps/details?id=com.alinma.investment.mobile,382bbf07-2662-4041-a0a6-4c43e55e3ce5,معاذ سهلي,1,نرجوا تغير الخط وتكبير الحقول لان يمكن النظر ومشاهدها بسبب ضعف البصر,ar,2022-05-26 08:49:47,1,False
Google Play,Alinma Capital (Invest),com.alinma.investment.mobile,https://play.google.com/store/apps/details?id=com.alinma.investment.mobile,8144c7a2-a2d3-4cba-9996-92f564f0c6d2,Salh Luhidan,5,رائع,ar,2022-05-22 12:41:50,0,False
Google Play,Alinma Capital (Invest),com.alinma.investment.mobile,https://play.google.com/store/apps/details?id=com.alinma.investment.mobile,2a87a6bb-e9d2-4cc0-9f33-b87a60b80f91,محمد الغامدي,1,تطبيق سيئ جدا احرف صغيرة جدا الوان باهته والحقول غير واضحة لايستطيع احد استخدام التطبيق الا يكون بصره كبصر اليمامه,ar,2022-05-16 16:59:34,14,False
Google Play,Alinma Capital (Invest),com.alinma.investment.mobile,https://play.google.com/store/apps/details?id=com.alinma.investment.mobile,0bb007fd-892c-4be2-9252-aaf7305c8ddd,احمد صالح,5,ممتاز,ar,2022-05-16 12:47:55,0,False
Google Play,Alinma Capital (Invest),com.alinma.investment.mobile,https://play.google.com/store/apps/details?id=com.alinma.investment.mobile,d33b1af4-a043-41a8-a3e0-f9fc6347b66b,Saleh ALSHAMMARI,5,ممتاز,ar,2022-05-08 15:38:42,0,False
Google Play,Alinma Capital (Invest),com.alinma.investment.mobile,https://play.google.com/store/apps/details?id=com.alinma.investment.mobile,46490e9b-46c8-4d67-a9a1-f934c049a274,ABDULAZIZ BERAS,5,الصراحة احسن تطبيقتداول من بيز البنوك بجدارة,ar,2022-04-25 14:29:49,2,False
Google Play,Alinma Capital (Invest),com.alinma.investment.mobile,https://play.google.com/store/apps/details?id=com.alinma.investment.mobile,dc84495a-b63e-4bf7-80ec-26e4ca96573c,Fm Gh,1,سئ للغايه الخط جدا صغير والتنفيذ بطئ,ar,2022-04-24 20:18:26,3,False
Google Play,Alinma Capital (Invest),com.alinma.investment.mobile,https://play.google.com/store/apps/details?id=com.alinma.investment.mobile,fa5c90b9-e797-459c-a1d1-86d5bf5b0c6b,الحكمة ”من طيبة“ الطيبة,5,السلام عليكم ورحمة الله وبركاته ممتاز جدا وماشفت منه إلا كل خير مع العلم اني لا اتابع مباشر,ar,2022-04-24 19:37:58,3,False
Google Play,Alinma Capital (Invest),com.alinma.investment.mobile,https://play.google.com/store/apps/details?id=com.alinma.investment.mobile,879355a0-b9ad-4b4f-8479-c4c22ea0cd7b,عبدالله السويدان,5,👍,ar,2022-04-24 17:52:18,0,False
Google Play,Alinma Capital (Invest),com.alinma.investment.mobile,https://play.google.com/store/apps/details?id=com.alinma.investment.mobile,93dd5e5f-1059-43ce-ac97-4b0bd6f69a05,nas rash,1,التطبيق بعد التحديث اصبح لايبيع بسهولة لاتستطيع بيع نصف الكمية يجبرك على بيع كامل الكمية تواصلت مع الدعم الفني ولا حياة لمن تنادي اسلوب تطفيش و تهميش,ar,2022-04-13 03:01:15,4,False
Google Play,Alinma Capital (Invest),com.alinma.investment.mobile,https://play.google.com/store/apps/details?id=com.alinma.investment.mobile,2b06c7da-e5d0-4a6b-a449-91fb4b866605,Badr Almohisen,4,ممتاز,ar,2022-04-05 11:31:12,0,False
Google Play,Alinma Capital (Invest),com.alinma.investment.mobile,https://play.google.com/store/apps/details?id=com.alinma.investment.mobile,b78c1be1-6573-4295-a3d9-14dd9c36c0c2,ahmed basuidan,5,ممتاز وروعة في التسوية وتسهيل التجربة,ar,2022-03-21 06:07:37,2,False
Google Play,Alinma Capital (Invest),com.alinma.investment.mobile,https://play.google.com/store/apps/details?id=com.alinma.investment.mobile,0cab1888-dd3a-4437-abe4-099b14c75889,مفرح السيد,5,شكراً,ar,2022-03-01 04:20:56,0,False
Google Play,Alinma Capital (Invest),com.alinma.investment.mobile,https://play.google.com/store/apps/details?id=com.alinma.investment.mobile,4556ca3e-586a-4dc1-936f-223ee1f552f3,M Me,5,جيد,ar,2022-02-21 18:12:58,0,False
Google Play,Alinma Capital (Invest),com.alinma.investment.mobile,https://play.google.com/store/apps/details?id=com.alinma.investment.mobile,76de2b1a-9082-4d2e-a9b9-276b6d20e2a8,ما يعطش,1,التطبيق الاول القديم اسهل بكثير من هذا التطبيق المعقد,ar,2022-02-18 23:17:05,3,False
Google Play,Alinma Capital (Invest),com.alinma.investment.mobile,https://play.google.com/store/apps/details?id=com.alinma.investment.mobile,8ffd1e17-675d-46c9-adda-66fe8e6585ad,سامي المعيوف,3,بطيئ ويجب تطويره,ar,2022-02-03 15:55:57,1,False
Google Play,Alinma Capital (Invest),com.alinma.investment.mobile,https://play.google.com/store/apps/details?id=com.alinma.investment.mobile,5a6c11fc-1836-4822-b6a4-d28834903775,خالد صالح,1,التطبيق ثقيل وضعيف تقنيا,ar,2022-01-26 09:35:19,2,False
Google Play,Alinma Capital (Invest),com.alinma.investment.mobile,https://play.google.com/store/apps/details?id=com.alinma.investment.mobile,530521b4-e02b-472f-a79e-f8ec78b03bb3,Darweesh Sraihiny,1,تطبيق سيئ وكله مشاكل في تسجيل الدخول والخدمات,ar,2021-12-06 18:17:25,7,False
Google Play,Alinma Capital (Invest),com.alinma.investment.mobile,https://play.google.com/store/apps/details?id=com.alinma.investment.mobile,227f840a-00e4-4023-83ab-a283291b84cd,Ali_ahmed dossary,4,ممتاز,ar,2021-12-03 20:26:14,0,False
Google Play,Alinma Capital (Invest),com.alinma.investment.mobile,https://play.google.com/store/apps/details?id=com.alinma.investment.mobile,8f72a7ea-a91f-4d3f-aca2-3c463f99407b,abobandar 1415,1,الخط صغير غير واضح كبرو الخط في التطبيق,ar,2021-11-23 08:10:28,5,False
Google Play,Alinma Capital (Invest),com.alinma.investment.mobile,https://play.google.com/store/apps/details?id=com.alinma.investment.mobile,3dde50d3-dfcc-4e35-a3d8-894ed13ea406,ابونايف الجهني,5,تطبيق جيد ولكن نطمح بالمزيد اتمنى عرض جميع الشركات علي الشاشه افضل لكي يتم ألمستثمر شرائ وبيع الاسهم بكل سهوله وشكرا لكم,ar,2021-11-12 15:05:21,2,False
Google Play,Alinma Capital (Invest),com.alinma.investment.mobile,https://play.google.com/store/apps/details?id=com.alinma.investment.mobile,762f6db7-0fcf-4893-b918-715c3239411d,Musaed Bin Ahmed,3,ارسلت ابي رقم المحفظة والسري منذ اسابيع ولم يتم الارسال,ar,2021-10-27 14:35:07,2,False
Google Play,Alinma Capital (Invest),com.alinma.investment.mobile,https://play.google.com/store/apps/details?id=com.alinma.investment.mobile,d70bc79f-4fff-42c5-bf50-a2e3eb9d1999,ABDALRHMAN ALMUJAL,5,ممتاز لكن يوجد اشترك ال مباشر الأسعار,ar,2021-10-21 09:55:15,2,False
Google Play,Alinma Capital (Invest),com.alinma.investment.mobile,https://play.google.com/store/apps/details?id=com.alinma.investment.mobile,b571382d-c3ba-40fd-92c7-36617e3daebe,رامي الجابري,1,خدمات جدا سيئه,ar,2021-09-30 01:05:21,1,False
Google Play,Alinma Capital (Invest),com.alinma.investment.mobile,https://play.google.com/store/apps/details?id=com.alinma.investment.mobile,4f4d5f96-9796-4970-86f8-04e23cdcb57d,36095 هزاع,1,لم استطع تفعيل حسابي مع العلم لدي حساب في تطبيق الانماء. اسوء خدمة ممكن تستعملها,ar,2021-09-22 11:29:42,2,False
Google Play,Alinma Capital (Invest),com.alinma.investment.mobile,https://play.google.com/store/apps/details?id=com.alinma.investment.mobile,dee6cc7b-2616-4142-a33f-ae87deaeb0a6,ibrahem ahmed,1,التطبيق مايفتح 👎,ar,2021-09-16 12:31:21,1,False
Google Play,Alinma Capital (Invest),com.alinma.investment.mobile,https://play.google.com/store/apps/details?id=com.alinma.investment.mobile,d5653724-37ac-4471-9c6a-7c7c732a4490,omran sha,5,تجربه ممتازة,ar,2021-07-19 03:07:13,1,False
Google Play,Alinma Capital (Invest),com.alinma.investment.mobile,https://play.google.com/store/apps/details?id=com.alinma.investment.mobile,5f278a0c-0e21-4fde-97ea-80e009e75ae4,أبوالبراء,3,لا يحفظ كلمة المرور تلقائي,ar,2021-07-11 13:31:43,3,False
Google Play,Alinma Capital (Invest),com.alinma.investment.mobile,https://play.google.com/store/apps/details?id=com.alinma.investment.mobile,cdc0c9aa-74af-483e-b76e-bb5d5c03e84b,Aziz Azoz,2,الخط صغير نرجو تكبير خط التطبيق,ar,2021-07-03 19:11:20,5,False
Google Play,Alinma Capital (Invest),com.alinma.investment.mobile,https://play.google.com/store/apps/details?id=com.alinma.investment.mobile,32df039b-4bf5-406b-8dae-8b69b243749c,aziz Mohammad,1,التطبيق لا يحدث وغير واضح لا يظهر,ar,2021-06-24 11:18:54,4,False
Google Play,Alinma Capital (Invest),com.alinma.investment.mobile,https://play.google.com/store/apps/details?id=com.alinma.investment.mobile,a708f52c-2c91-4981-8940-2f4369738912,فهد الغانم,1,سيئ جدا,ar,2021-06-16 10:16:44,1,False
Google Play,Alinma Capital (Invest),com.alinma.investment.mobile,https://play.google.com/store/apps/details?id=com.alinma.investment.mobile,932a33b2-ff75-431b-a499-484ec8e9106f,Haitham M,1,يحتاج تحديث لان الاسعار لا تتغير الا بعد الخروج والدخول من جديد,ar,2021-04-29 10:31:29,9,False
Google Play,Alinma Capital (Invest),com.alinma.investment.mobile,https://play.google.com/store/apps/details?id=com.alinma.investment.mobile,bb84ea30-aab0-4d63-a456-1ff42251a2cb,A Al,1,لا يحدث الاسعار حيث يجب أن تخرج من التطبيق وتسجل دخول مرة اخرى لتتحدث الاسعار,ar,2021-04-22 18:27:12,11,False
Google Play,Alinma Capital (Invest),com.alinma.investment.mobile,https://play.google.com/store/apps/details?id=com.alinma.investment.mobile,cc24e5b9-0e6e-439d-8fda-4f19c748072e,رباب ام عبد الله,5,ممتاز,ar,2021-03-05 09:11:32,1,False
Google Play,Alinma Capital (Invest),com.alinma.investment.mobile,https://play.google.com/store/apps/details?id=com.alinma.investment.mobile,5831714b-111a-404d-96c0-cc5ee268fe05,حسين بن محمد,1,الخط صغير جدا والا يعمل التطبيق,ar,2021-03-04 04:43:56,9,False
Google Play,Alinma Capital (Invest),com.alinma.investment.mobile,https://play.google.com/store/apps/details?id=com.alinma.investment.mobile,b7968c89-c7c4-4bb7-8704-9f4980c1eca8,عبدالله,1,جميع تطبيقات الإنماء وخصوصاً الإنماء تداول من أسوأ التطبيقات,ar,2021-03-03 22:02:29,7,False
Google Play,Alinma Capital (Invest),com.alinma.investment.mobile,https://play.google.com/store/apps/details?id=com.alinma.investment.mobile,63a02c25-3556-4fae-8dbf-6ed366b86662,Moayad Abuahmad,1,I cannot log in to my account,en,2026-06-16 11:30:35,0,False
Google Play,Alinma Capital (Invest),com.alinma.investment.mobile,https://play.google.com/store/apps/details?id=com.alinma.investment.mobile,30416175-547b-481c-a78d-bd4857c787ab,Ahmad,1,برنامج قديم، لايوجد يه أدوات تحليل وعرض حديث.,ar,2026-05-12 12:36:11,14,False
Google Play,Alinma Capital (Invest),com.alinma.investment.mobile,https://play.google.com/store/apps/details?id=com.alinma.investment.mobile,950a99a2-e3d2-4e9e-b2e1-717291efcee1,Md Abdul Moin Bhuiyan,1,very bad experience. adding money is quite easy and fast but when I am trying to transfer the fund to other bank the app is not allowing me. very disappointing.,en,2026-04-02 13:24:42,0,False
Google Play,Alinma Capital (Invest),com.alinma.investment.mobile,https://play.google.com/store/apps/details?id=com.alinma.investment.mobile,45fd5d9e-a3e1-49ae-bdb1-510965dcf3b0,Omar Habib,1,"I can't log in to my account after I change the password,",en,2026-03-31 22:49:46,2,False
Google Play,Alinma Capital (Invest),com.alinma.investment.mobile,https://play.google.com/store/apps/details?id=com.alinma.investment.mobile,0f4ad435-0cf0-47b2-88d4-e4f292d3f905,Ahmed Ibrahim,1,"Capital vs. bank app, no relationship, Alinma needs to redesign this app",en,2026-02-28 01:22:03,0,False
Google Play,Alinma Capital (Invest),com.alinma.investment.mobile,https://play.google.com/store/apps/details?id=com.alinma.investment.mobile,cb705e15-ea87-4d0f-912a-edcb21d37b79,mahmoud sindi,5,واضح و سريع,ar,2026-02-08 20:01:18,0,False
Google Play,Alinma Capital (Invest),com.alinma.investment.mobile,https://play.google.com/store/apps/details?id=com.alinma.investment.mobile,5f05f1b4-6ba5-4136-b372-c0507aaca67a,Mughram ghamdi,5,لم يتحسن حتى مع آخر تحديث وكل شوي أروح لبرنامج أحد البنوك المحلية حتى أشوف البيانات لأنكم وأنا مشترك معكم ما أقدر أشوف البيانات كاملة حتى أسجل خروج وأرجع من جديد عشان أشوف اخر تحديث لتدفق السيولة وكميات العرض والطلب وغيرها الكثير.,ar,2025-11-26 19:11:27,0,True
Google Play,Alinma Capital (Invest),com.alinma.investment.mobile,https://play.google.com/store/apps/details?id=com.alinma.investment.mobile,a2661cf0-a13d-4e5f-9b49-2470bb3727d7,Mansour Alobodi,5,"Great app. I'd like to have the option to adjust font sizes of everything; making it easier to read in larger and smaller screens. (I use a large tablet; which can host much in terms of display,, with little readability, requiring focus. التطبيق جميل وسهل. لكن أرغب بالتحكم بحجم الخط والنصوص مثل ما أقدر اغير المظهر.",ar,2025-11-09 09:46:10,0,False
Google Play,Alinma Capital (Invest),com.alinma.investment.mobile,https://play.google.com/store/apps/details?id=com.alinma.investment.mobile,e6daaab4-680c-49d7-8cce-94b7e261bad2,Abdulaziz Alsaleh,1,برنامج بطيئ جدا وكلا يسجل خروج فجاه وانت تسوي معاملات داخل البرنامج. واذا سافرت برا السعوديه مايسمح لك تفتح البرنامج يقول الانترنت غير موثوق منه!! علما ان كل برمامج البنوك السعوديه الاخرى تفتح طبيعي.,ar,2025-10-29 21:00:12,0,False
Google Play,Alinma Capital (Invest),com.alinma.investment.mobile,https://play.google.com/store/apps/details?id=com.alinma.investment.mobile,e087d9eb-5df9-4370-abe4-73855d10583d,Amjad Tanhi,5,opan,en,2025-10-13 04:50:24,0,False
Google Play,Alinma Capital (Invest),com.alinma.investment.mobile,https://play.google.com/store/apps/details?id=com.alinma.investment.mobile,17e74f42-e8a4-4f9e-94b8-114bf1e3cdc6,Ed,1,"very bad app, I don't recommend it.",en,2025-10-02 13:45:40,0,False
Google Play,Alinma Capital (Invest),com.alinma.investment.mobile,https://play.google.com/store/apps/details?id=com.alinma.investment.mobile,ec7db6c5-b6b5-45cc-b4d0-4f96d0d6c20f,Slh_A Wlsh,5,very wonderful app,en,2025-09-08 02:46:48,0,False
Google Play,Alinma Capital (Invest),com.alinma.investment.mobile,https://play.google.com/store/apps/details?id=com.alinma.investment.mobile,721c44e2-6c76-40ae-be49-420dc3e8a4ac,N G,1,لا يمكن تسجيل الدخول حتى بعد اعادة تعيين كلمة المرور يظهر انها خاطئة,ar,2025-08-28 19:30:42,0,False
Google Play,Alinma Capital (Invest),com.alinma.investment.mobile,https://play.google.com/store/apps/details?id=com.alinma.investment.mobile,06552597-5f77-452e-b1aa-76ee21d62b45,Hamad Abdullah,1,طريقة عرض الاسهم في المحفظه اصبح سيئة جدا وغير مرتبة الطريقة القديمة افضل,ar,2025-08-17 16:07:23,1,False
Google Play,Alinma Capital (Invest),com.alinma.investment.mobile,https://play.google.com/store/apps/details?id=com.alinma.investment.mobile,1fd67998-4e57-43b3-933b-46af0d841d0a,Rayan 50,1,يستاهل اقل التطبيق فيه فلوس عدى عليها اكثر من ٣ ايام ولا هو راضي يخليني احولها لحسابي,ar,2025-08-16 04:44:10,1,False
Google Play,Alinma Capital (Invest),com.alinma.investment.mobile,https://play.google.com/store/apps/details?id=com.alinma.investment.mobile,25ea90d2-983f-4f26-a254-39cd5a8caab0,zaleel Hossin,5,good luck,en,2025-07-24 09:04:22,1,False
Google Play,Alinma Capital (Invest),com.alinma.investment.mobile,https://play.google.com/store/apps/details?id=com.alinma.investment.mobile,9d22792b-23ff-4fbe-a64b-e6ead1a43c77,Marya Haseeb Khan,1,"this app is too bad , don't invest as it stop working in between and service issues alot ,it will cause great loss",en,2025-07-08 14:16:34,4,False
Google Play,Alinma Capital (Invest),com.alinma.investment.mobile,https://play.google.com/store/apps/details?id=com.alinma.investment.mobile,84434c21-df35-46ed-83bc-a809d7e89235,Duba Solar,5,very much appreciated,en,2025-05-28 16:20:32,4,False
Google Play,Alinma Capital (Invest),com.alinma.investment.mobile,https://play.google.com/store/apps/details?id=com.alinma.investment.mobile,0a00b9e7-2826-4f9b-bb4f-831b39df9b5c,Roba Bat,1,جدا سيء بالايام ما يرضى يفتح التطبيق,ar,2025-05-25 12:29:10,1,False
Google Play,Alinma Capital (Invest),com.alinma.investment.mobile,https://play.google.com/store/apps/details?id=com.alinma.investment.mobile,371c4985-51d0-455b-8f89-e06735e5b909,Abdulmalik Musabbih,1,It's not working appropriately,en,2025-04-23 10:58:45,2,False
Google Play,Alinma Capital (Invest),com.alinma.investment.mobile,https://play.google.com/store/apps/details?id=com.alinma.investment.mobile,5823f4bc-d8e0-4b02-aa3b-9f8114bc3d73,A. Hurais,5,بعد التعديلات والتطوير الذي تم على التطبيق اصبح رائعا من حيث المظهر وسهولة الاستخدام 👍,ar,2025-04-15 14:33:56,2,False
Google Play,Alinma Capital (Invest),com.alinma.investment.mobile,https://play.google.com/store/apps/details?id=com.alinma.investment.mobile,3ed12db9-2df7-466a-9306-9efb23f9e3c0,My Life,1,not working 😕,en,2025-03-28 02:14:38,1,False
Google Play,Alinma Capital (Invest),com.alinma.investment.mobile,https://play.google.com/store/apps/details?id=com.alinma.investment.mobile,8b1cc3a2-1a5f-4414-a7c1-266cf9a7439d,Jaber alghazwani,5,فيه مشكلة ما يفتح,ar,2025-02-26 17:12:21,1,False
Google Play,Alinma Capital (Invest),com.alinma.investment.mobile,https://play.google.com/store/apps/details?id=com.alinma.investment.mobile,8cfb3df9-a200-421e-b3b5-b449d37a6751,ع ش,2,جيد,ar,2025-02-13 16:08:05,1,False
Google Play,Alinma Capital (Invest),com.alinma.investment.mobile,https://play.google.com/store/apps/details?id=com.alinma.investment.mobile,a66673ce-5ab7-4d9c-947c-39ba00c779c9,Muhammed Kabeer,1,"Issue with App Update on Samsung M52 5G I am facing a persistent issue with updating the Alinma Capital app on my Samsung M52 5G. After reinstalling the app, it downloads the older version instead of the latest update. When I try to log in, the app prompts me to update again, leading to an endless loop. Despite multiple attempts, the issue remains unresolved. I request the development team to address this problem and provide a solution to ensure a smooth user experience.",en,2025-02-09 18:55:44,6,False
Google Play,Alinma Capital (Invest),com.alinma.investment.mobile,https://play.google.com/store/apps/details?id=com.alinma.investment.mobile,ef69fee2-c6b1-466d-930d-4b4abf1880bf,Ismail Kinani,1,التطبيق لا يعمل !!!,ar,2025-02-08 20:03:29,1,False
Google Play,Alinma Capital (Invest),com.alinma.investment.mobile,https://play.google.com/store/apps/details?id=com.alinma.investment.mobile,7a003a5f-0611-4d84-90f6-b07088b6fbad,Mahmoud Albooq,1,"App doesn't work after the rebranding, and it requires me to update in order to use, but there is no update available,",en,2025-02-08 04:30:07,9,False
Google Play,Alinma Capital (Invest),com.alinma.investment.mobile,https://play.google.com/store/apps/details?id=com.alinma.investment.mobile,e2348107-5656-4ae8-a16f-6a4722db6901,Talal Tantawi,1,للأسف الشديد.. المنصة مؤخرا تتعطل كثيرا مما يسبب الخسائر و لا يبدو انه سيتم حل المشاكل قريبا,ar,2025-01-26 10:21:00,1,False
Google Play,Alinma Capital (Invest),com.alinma.investment.mobile,https://play.google.com/store/apps/details?id=com.alinma.investment.mobile,cb06f82a-f56d-4076-8046-b64664b148fb,Maher A,2,جيد لو لم تكن هناك مبالغات أمنية و أخطاء حاليا وظيفة تحويل نقاط أكثر الى كاش في المحفظة معطلة,ar,2025-01-15 07:56:07,1,True
Google Play,Alinma Capital (Invest),com.alinma.investment.mobile,https://play.google.com/store/apps/details?id=com.alinma.investment.mobile,a8c233c0-9832-4c36-af7e-610deab89cc2,Optimize888,1,"التطبيق يبي من يقرا عليه ,😂 بطئ وثقيل ويقعد ساعة يحدث واذا دخلت ( بموقع الويب يطلعني على طول ) غير كذا تحديث الاسعار اللحظية بفلوس بعد 😂 ابشركم حذفت التطبيق",ar,2025-01-04 02:07:37,1,False
Google Play,Alinma Capital (Invest),com.alinma.investment.mobile,https://play.google.com/store/apps/details?id=com.alinma.investment.mobile,c723b0a5-5c7f-444c-b8eb-467a9a8cf030,Mahnoor Fatima,1,App has a glitch. Keeps loading but not opening. Please fix.,en,2024-12-23 06:53:07,2,False
Google Play,Alinma Capital (Invest),com.alinma.investment.mobile,https://play.google.com/store/apps/details?id=com.alinma.investment.mobile,848f3b33-599d-41bd-b1cc-9d980690ca00,Mudasser Ilyas,1,"The app takes much times around 1 min to load after sign in. Tried many times and it stays the same. Also quick login using fingerprints works by its own will. Sometimes when you click, it ignores you.",en,2024-11-07 19:14:41,6,False
Google Play,Alinma Capital (Invest),com.alinma.investment.mobile,https://play.google.com/store/apps/details?id=com.alinma.investment.mobile,75648b8c-6b82-4cc1-82ca-d6c56e4f3e55,jad kutbi,1,اسجل دخول يقول الرجاء التسجيل لاحقا,ar,2024-11-03 07:16:34,1,False
Google Play,Alinma Capital (Invest),com.alinma.investment.mobile,https://play.google.com/store/apps/details?id=com.alinma.investment.mobile,592555dc-83d6-4b43-a1c4-8de7503eacd5,Faisal,1,لا يقبل كود التفعيل,ar,2024-09-24 12:41:23,1,True
Google Play,Alinma Capital (Invest),com.alinma.investment.mobile,https://play.google.com/store/apps/details?id=com.alinma.investment.mobile,828d6eab-688b-47ef-a649-c21c24120f79,Khalid AlMutairi,5,Excellent,en,2024-09-12 12:41:17,1,True
Google Play,Alinma Capital (Invest),com.alinma.investment.mobile,https://play.google.com/store/apps/details?id=com.alinma.investment.mobile,758a33b9-f9dd-4557-9697-fd24e5adad0a,Unnamed B,1,له كم يوم مايفتح,ar,2024-09-04 12:07:32,1,True
Google Play,Alinma Capital (Invest),com.alinma.investment.mobile,https://play.google.com/store/apps/details?id=com.alinma.investment.mobile,b600f223-4926-4594-ab72-a68cbf875382,J A,5,افضل محفظة تداول وضوح ودقة وسهولة استخدام,ar,2024-08-20 13:33:24,1,True
Google Play,Alinma Capital (Invest),com.alinma.investment.mobile,https://play.google.com/store/apps/details?id=com.alinma.investment.mobile,fe19ce4e-e0d9-42f0-b6b5-f85e0c9fa60b,Fu Mu,1,التطبيق يعلق وبطي,ar,2024-08-17 19:51:10,2,True
Google Play,Alinma Capital (Invest),com.alinma.investment.mobile,https://play.google.com/store/apps/details?id=com.alinma.investment.mobile,f6f9156a-165a-4e59-a5b3-79bdcad96424,Primo Z,5,سريع و مرتب و سهل التعامل,ar,2024-07-20 14:47:47,0,True
Google Play,Alinma Capital (Invest),com.alinma.investment.mobile,https://play.google.com/store/apps/details?id=com.alinma.investment.mobile,095716c4-085c-4cba-8a9f-0fa7aac602b8,fahad yanbu,1,لايزاال الفشل مستمر والى الخلف تهنيق على طول .التطبيق او السيرفر فشل.,ar,2024-05-08 19:12:44,5,True
Google Play,Alinma Capital (Invest),com.alinma.investment.mobile,https://play.google.com/store/apps/details?id=com.alinma.investment.mobile,4045125e-bf34-4939-a959-a8e387aaa8be,Khaled Almisnid,5,Excellent and well built.,en,2024-03-20 02:45:25,9,True
Google Play,Alinma Capital (Invest),com.alinma.investment.mobile,https://play.google.com/store/apps/details?id=com.alinma.investment.mobile,4f83c83d-3158-461b-a22b-afa25cd00f97,A,5,Excellent,en,2024-03-16 03:40:43,1,True
Google Play,Alinma Capital (Invest),com.alinma.investment.mobile,https://play.google.com/store/apps/details?id=com.alinma.investment.mobile,f4a55534-18bf-41b1-ab2d-2343c4ba7a99,eng mahmoud,1,Very Bad,en,2024-03-14 22:35:32,1,True
Google Play,Alinma Capital (Invest),com.alinma.investment.mobile,https://play.google.com/store/apps/details?id=com.alinma.investment.mobile,fbfa20a6-7c0e-4053-b420-d20ad70f7896,mfabsi,1,Very bad. And now the trading history needs subscription,en,2024-03-10 10:31:51,6,True
Google Play,Alinma Capital (Invest),com.alinma.investment.mobile,https://play.google.com/store/apps/details?id=com.alinma.investment.mobile,0015331b-a456-4f57-8615-7a3d21e5bc91,Jawad Alidrisi,2,"What's the use of the fingerprint if I have to use password each time I log in? Learn from alrajhi, derayah, and binance hot to make a good ux.",en,2024-03-03 20:38:10,11,False
Google Play,Alinma Capital (Invest),com.alinma.investment.mobile,https://play.google.com/store/apps/details?id=com.alinma.investment.mobile,510bebce-cba5-42ee-a55d-ddb8ed14d4f4,Ali AL-Shahrani,1,اسعار غير مباشره وثقيل ولا يستاهل تم انتقالي إلى الراجحي,ar,2024-02-29 10:39:42,0,True
Google Play,Alinma Capital (Invest),com.alinma.investment.mobile,https://play.google.com/store/apps/details?id=com.alinma.investment.mobile,ed117b8b-8074-4d94-b63f-4109815bf60c,Sulaiman Aljabari,2,توجد مشكلة في ربط حسابي البنكي (الانماء) مع حسابي الاستثماري,ar,2024-02-27 09:11:15,1,True
Google Play,Alinma Capital (Invest),com.alinma.investment.mobile,https://play.google.com/store/apps/details?id=com.alinma.investment.mobile,1dd00656-1a66-488e-8021-826f9614a65b,Mansour Ali,1,ذبحتونا كل يوم تحدثون وتخلونا ننسى كلمات المرور,ar,2024-02-21 14:22:58,0,False
Google Play,Alinma Capital (Invest),com.alinma.investment.mobile,https://play.google.com/store/apps/details?id=com.alinma.investment.mobile,d9a09c0c-4d54-4c38-96bf-4a01ff5c0dea,Aboazoz Abdullah,3,best bank,en,2024-02-20 00:54:16,1,True
Google Play,Alinma Capital (Invest),com.alinma.investment.mobile,https://play.google.com/store/apps/details?id=com.alinma.investment.mobile,6ce7300a-c735-4878-88d9-336e01e2ec0c,Ibrahim Al-Twaijri,1,تجربة سيئة، بعد التحديث الأخير ماقدر ادخل باسم المستخدم والرقم السري نفسه,ar,2024-02-18 15:39:22,0,True
Google Play,Alinma Capital (Invest),com.alinma.investment.mobile,https://play.google.com/store/apps/details?id=com.alinma.investment.mobile,e7dbbee3-2b3a-41c2-81c5-e047b3bceb73,Sultan Ahmed,5,Alinma for life 🧬 for love 💕 for hope 🌺 for future 🤗 love you 💗 be safe be happy 😊 keep up keep going 😊,en,2024-02-15 21:20:25,1,True
Google Play,Alinma Capital (Invest),com.alinma.investment.mobile,https://play.google.com/store/apps/details?id=com.alinma.investment.mobile,7fe73acc-fb81-44b2-86f0-93ec57a321d8,Mohammad Abdurahim Mohammad abdurahim,5,استغل وقتك في رحتك تجربه فوق الخيال,ar,2024-02-13 21:17:30,1,True
Google Play,Alinma Capital (Invest),com.alinma.investment.mobile,https://play.google.com/store/apps/details?id=com.alinma.investment.mobile,faa76f10-da38-487c-8274-700f4f560fab,ابو جابر ر,5,still not test Y,en,2024-01-29 10:53:14,1,False
